image,index,Image-URL-S,Image-URL-M,Image-URL-L
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95F8BCC0>,869,http://images.amazon.com/images/P/0345395379.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345395379.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345395379.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=102x160 at 0x20B95F8BD68>,870,http://images.amazon.com/images/P/0380788497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380788497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380788497.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95F8BE10>,871,http://images.amazon.com/images/P/0307215342.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307215342.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307215342.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95F8B278>,872,http://images.amazon.com/images/P/0374343381.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374343381.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374343381.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95F8BA90>,873,http://images.amazon.com/images/P/0345403339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345403339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345403339.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=95x160 at 0x20B95F8BEB8>,874,http://images.amazon.com/images/P/0440226694.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440226694.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440226694.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95F8B390>,875,http://images.amazon.com/images/P/0440219604.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440219604.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440219604.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=111x160 at 0x20B95F8B4A8>,876,http://images.amazon.com/images/P/0767903285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903285.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903285.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95F8B3C8>,877,http://images.amazon.com/images/P/0345429176.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345429176.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345429176.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95F8B4E0>,878,http://images.amazon.com/images/P/038529929X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038529929X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038529929X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95F8B0F0>,879,http://images.amazon.com/images/P/1573229571.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229571.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229571.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95F8B080>,880,http://images.amazon.com/images/P/0345418778.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345418778.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345418778.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=110x160 at 0x20B95F8BB70>,881,http://images.amazon.com/images/P/0517201658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517201658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517201658.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95F8B400>,882,http://images.amazon.com/images/P/0743211383.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743211383.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743211383.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95F8B8D0>,883,http://images.amazon.com/images/P/039914370X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039914370X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039914370X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=130x160 at 0x20B95F70320>,884,http://images.amazon.com/images/P/1884777805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1884777805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1884777805.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=100x160 at 0x20B95F70CF8>,885,http://images.amazon.com/images/P/0312977905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312977905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312977905.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95F8BFD0>,886,http://images.amazon.com/images/P/0812521331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812521331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812521331.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95FA54E0>,887,http://images.amazon.com/images/P/0451205421.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451205421.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451205421.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95FA5588>,888,http://images.amazon.com/images/P/0894342789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0894342789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0894342789.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95FA5630>,889,http://images.amazon.com/images/P/0440218535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440218535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440218535.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95FA56D8>,890,http://images.amazon.com/images/P/0449207595.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207595.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207595.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FA5780>,891,http://images.amazon.com/images/P/8806142267.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8806142267.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8806142267.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FA5198>,892,http://images.amazon.com/images/P/0670844594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670844594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670844594.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FA5400>,893,http://images.amazon.com/images/P/039457513X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039457513X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039457513X.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FA5390>,894,http://images.amazon.com/images/P/0394559487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394559487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394559487.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95FA51D0>,895,http://images.amazon.com/images/P/0804001944.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804001944.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804001944.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=111x160 at 0x20B95FA5BA8>,896,http://images.amazon.com/images/P/0590897985.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590897985.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590897985.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95FA5C50>,897,http://images.amazon.com/images/P/0689832877.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689832877.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689832877.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95FA5CF8>,898,http://images.amazon.com/images/P/0689829698.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689829698.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689829698.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=103x160 at 0x20B95FA5DA0>,899,http://images.amazon.com/images/P/0439042917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439042917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439042917.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95F8BC50>,900,http://images.amazon.com/images/P/0064409457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064409457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064409457.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95F8BE48>,901,http://images.amazon.com/images/P/0064405052.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405052.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405052.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=110x160 at 0x20B95F70160>,902,http://images.amazon.com/images/P/043922165X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/043922165X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/043922165X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=114x160 at 0x20B95FA5518>,903,http://images.amazon.com/images/P/0152162445.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152162445.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152162445.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95FA5BE0>,904,http://images.amazon.com/images/P/0152162577.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152162577.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152162577.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95FA5240>,905,http://images.amazon.com/images/P/015216250X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/015216250X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/015216250X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95FA50F0>,906,http://images.amazon.com/images/P/1562477528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562477528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562477528.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=109x160 at 0x20B95FA5080>,907,http://images.amazon.com/images/P/0439221676.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439221676.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439221676.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95FA5F28>,908,http://images.amazon.com/images/P/0439221684.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439221684.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439221684.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95FA5FD0>,909,http://images.amazon.com/images/P/0439221714.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439221714.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439221714.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95FA5D30>,910,http://images.amazon.com/images/P/0439221706.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439221706.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439221706.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=109x160 at 0x20B95FA5828>,911,http://images.amazon.com/images/P/0439221730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439221730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439221730.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95FA5B00>,912,http://images.amazon.com/images/P/0440415993.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440415993.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440415993.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95FA5208>,913,http://images.amazon.com/images/P/0895872102.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895872102.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895872102.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95FA5908>,914,http://images.amazon.com/images/P/068983585X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068983585X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068983585X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95FA5AC8>,915,http://images.amazon.com/images/P/0345391802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345391802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345391802.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=83x140 at 0x20B95F3BEF0>,916,http://images.amazon.com/images/P/0440219078.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440219078.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440219078.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95FBB550>,917,http://images.amazon.com/images/P/185424597X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/185424597X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/185424597X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=89x160 at 0x20B95FBB588>,918,http://images.amazon.com/images/P/2080105434.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2080105434.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2080105434.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95FBB6A0>,919,http://images.amazon.com/images/P/349913358X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/349913358X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/349913358X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=100x160 at 0x20B95FA5C88>,920,http://images.amazon.com/images/P/3257201761.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3257201761.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3257201761.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95FA59B0>,921,http://images.amazon.com/images/P/3404121686.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404121686.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404121686.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=108x160 at 0x20B95FA5160>,922,http://images.amazon.com/images/P/3404118960.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404118960.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404118960.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=94x160 at 0x20B95FA5048>,923,http://images.amazon.com/images/P/0345356578.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345356578.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345356578.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=94x160 at 0x20B95F8B6D8>,924,http://images.amazon.com/images/P/0345346971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345346971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345346971.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95F8BEF0>,925,http://images.amazon.com/images/P/0753804700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0753804700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0753804700.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95FBB2B0>,926,http://images.amazon.com/images/P/0451155750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451155750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451155750.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=95x160 at 0x20B95FBB630>,927,http://images.amazon.com/images/P/0786890436.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786890436.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786890436.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95FBB828>,928,http://images.amazon.com/images/P/0415928087.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0415928087.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0415928087.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95FBB8D0>,929,http://images.amazon.com/images/P/0521427150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0521427150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0521427150.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95FBB978>,930,http://images.amazon.com/images/P/0812923278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812923278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812923278.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FBBA20>,931,http://images.amazon.com/images/P/0884111342.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0884111342.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0884111342.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95FBB128>,932,http://images.amazon.com/images/P/0345428544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345428544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345428544.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FBB080>,933,http://images.amazon.com/images/P/0671694049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671694049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671694049.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95FBB5F8>,934,http://images.amazon.com/images/P/080901582X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080901582X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080901582X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95FBBD30>,935,http://images.amazon.com/images/P/0449006557.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449006557.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449006557.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=102x160 at 0x20B95FBBDD8>,936,http://images.amazon.com/images/P/0373250339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373250339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373250339.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95FBBE80>,937,http://images.amazon.com/images/P/0380820447.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380820447.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380820447.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=103x160 at 0x20B95FBBF28>,938,http://images.amazon.com/images/P/0385497679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385497679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385497679.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95FBBFD0>,939,http://images.amazon.com/images/P/0451454243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451454243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451454243.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FA55C0>,940,http://images.amazon.com/images/P/0941423042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0941423042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0941423042.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=101x160 at 0x20B95FA5358>,941,http://images.amazon.com/images/P/0373871562.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373871562.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373871562.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FBBAC8>,942,http://images.amazon.com/images/P/0553101439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553101439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553101439.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FBB4E0>,943,http://images.amazon.com/images/P/0898151910.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898151910.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898151910.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FBBBE0>,944,http://images.amazon.com/images/P/0835949362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0835949362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0835949362.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95FBB1D0>,945,http://images.amazon.com/images/P/0880701102.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880701102.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880701102.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95FBBC50>,946,http://images.amazon.com/images/P/039914563X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039914563X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039914563X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95FBB0B8>,947,http://images.amazon.com/images/P/0312853238.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312853238.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312853238.01.LZZZZZZZ.jpg
